Word: a, count: 8
Word: owl, count: 2
Word: own, count: 1
Word: oyster, count: 2
Word: pace, count: 6
Word: pack, count: 6
Word: pad, count: 5
Word: paddle, count: 1
Word: pain, count: 3
Word: pair, count: 2
Word: pal, count: 2
Word: pale, count: 1
Word: palm, count: 2
Word: pan, count: 3
Word: pant, count: 1
Word: pants, count: 3
Word: paper, count: 2
Word: paperwork, count: 2
Word: parcel, count: 4
Word: parlor, count: 1
Word: parrot, count: 2
Word: parsley, count: 1
Word: part, count: 5
Word: participate, count: 3
Word: particle, count: 2
Word: particular, count: 2
Word: partisan, count: 3
Word: partition, count: 1
Word: parttime, count: 1
Word: pass, count: 15
Word: passage, count: 3
Word: passenger, count: 1
Word: passion, count: 4
Word: past, count: 3
Word: pastime, count: 4
Word: pastry, count: 3
Word: pasture, count: 2
Word: pat, count: 3
Word: patch, count: 3
Word: pathetic, count: 1
Word: patio, count: 2
Word: patrol, count: 3
Word: patron, count: 1
Word: pattern, count: 2
Word: pause, count: 1
Word: pave, count: 3
Word: paw, count: 5
Word: pay, count: 7
Word: payment, count: 5
Word: pea, count: 3
Word: peaceful, count: 2
Word: peacekeeper, count: 1
Word: peach, count: 1
Word: pear, count: 1
Word: peasant, count: 4
Word: pebble, count: 2
Word: pee, count: 3
Word: peek, count: 1
Word: peel, count: 1
Word: peer, count: 2
Word: peg, count: 3
Word: penalty, count: 5
Word: pending, count: 1
Word: penetrate, count: 2
Word: peninsula, count: 4
Word: per, count: 2
Word: perceive, count: 3
Word: perception, count: 3
Word: perennial, count: 2
Word: perfect, count: 4
Word: perform, count: 1
Word: perhaps, count: 2
Word: peril, count: 1
Word: period, count: 2
Word: perish, count: 1
Word: perk, count: 6
Word: permanent, count: 3
Word: permit, count: 1
Word: perpetual, count: 2
Word: perplex, count: 4
Word: persecute, count: 5
Word: persist, count: 6
Word: personnel, count: 2
Word: persuade, count: 1
Word: pervasive, count: 1
Word: pervert, count: 4
Word: pet, count: 1
Word: petal, count: 3
Word: petroleum, count: 1
Word: petty, count: 2
Word: phony, count: 3
Word: physician, count: 2
Word: pick, count: 5
Word: pickle, count: 1
Word: pie, count: 3
Word: piece, count: 3
Word: pier, count: 1
Word: pierce, count: 1
Word: pigeon, count: 3
Word: pile, count: 4
Word: pill, count: 2
Word: pillar, count: 2
Word: pillow, count: 2
Word: pin, count: 1
Word: pinch, count: 2
Word: pine, count: 2
Word: pipe, count: 4
Word: piss, count: 12
Word: pit, count: 1
Word: pitch, count: 5
Word: pity, count: 1
Word: pivot, count: 2
Word: pl, count: 7
Word: placement, count: 1
Word: placid, count: 1
Word: plain, count: 7
Word: plane, count: 4
Word: plank, count: 5
Word: plant, count: 5
Word: plaster, count: 4
Word: plate, count: 4
Word: playground, count: 3
Word: plcalves, count: 4
Word: pldeer, count: 2
Word: plea, count: 3
Word: please, count: 2
Word: pleasure, count: 4
Word: pledge, count: 5
Word: plenty, count: 1
Word: plight, count: 1
Word: plkin, count: 3
Word: plot, count: 10
Word: plow, count: 1
Word: pluck, count: 2
Word: plug, count: 3
Word: plum, count: 1
Word: plumbing, count: 2
Word: plump, count: 1
Word: plunge, count: 1
Word: plural, count: 1
Word: pocket, count: 1
Word: point, count: 11
Word: poison, count: 4
Word: poke, count: 5
Word: pole, count: 1
Word: policy, count: 1
Word: polish, count: 1
Word: polite, count: 3
Word: poll, count: 4
Word: pollute, count: 2
Word: pond, count: 2
Word: poor, count: 4
Word: pope, count: 2
Word: population, count: 3
Word: porcelain, count: 3
Word: pork, count: 2
Word: portable, count: 3
Word: portray, count: 1
Word: possess, count: 6
Word: possible, count: 4
Word: post, count: 3
Word: postpone, count: 2
Word: posture, count: 3
Word: pot, count: 1
Word: potato, count: 2
Word: potent, count: 3
Word: pouch, count: 2
Word: pound, count: 4
Word: pour, count: 3
Word: poverty, count: 2
Word: powder, count: 1
Word: powerful, count: 3
Word: practice, count: 6
Word: prairie, count: 2
Word: preach, count: 3
Word: precarious, count: 4
Word: precaution, count: 1
Word: precede, count: 1
Word: precise, count: 2
Word: preclude, count: 4
Word: predator, count: 1
Word: predecessor, count: 3
Word: predominant, count: 6
Word: pregnant, count: 1
Word: prejudice, count: 3
Word: preliminary, count: 5
Word: premature, count: 4
Word: premise, count: 1
Word: premises, count: 2
Word: preoccupy, count: 2
Word: prepare, count: 4
Word: prescribe, count: 1
Word: present, count: 5
Word: preside, count: 5
Word: press, count: 2
Word: presume, count: 2
Word: pretend, count: 3
Word: pretext, count: 1
Word: pretty, count: 1
Word: prevail, count: 2
Word: prevent, count: 4
Word: previous, count: 1
Word: prey, count: 3
Word: prick, count: 1
Word: pride, count: 4
Word: priest, count: 2
Word: primary, count: 3
Word: prime, count: 1
Word: primitive, count: 1
Word: principal, count: 3
Word: prior, count: 2
Word: prison, count: 2
Word: pristine, count: 1
Word: privacy, count: 2
Word: private, count: 4
Word: probable, count: 2
Word: probe, count: 5
Word: procedure, count: 2
Word: proceed, count: 2
Word: process, count: 3
Word: procure, count: 2
Word: prod, count: 3
Word: produce, count: 1
Word: profound, count: 5
Word: prolong, count: 5
Word: prominent, count: 2
Word: promise, count: 1
Word: promote, count: 1
Word: prompt, count: 8
Word: prone, count: 3
Word: pronounce, count: 2
Word: proof, count: 3
Word: propagate, count: 3
Word: propel, count: 1
Word: property, count: 2
Word: prophet, count: 1
Word: proponent, count: 2
Word: propose, count: 1
Word: prosecute, count: 4
Word: prospect, count: 4
Word: prosper, count: 1
Word: protect, count: 1
Word: proud, count: 4
Word: prove, count: 1
Word: proverb, count: 1
Word: provide, count: 1
Word: provided, count: 2
Word: provisional, count: 1
Word: prudent, count: 1
Word: pry, count: 2
Word: publish, count: 1
Word: puddle, count: 2
Word: puff, count: 3
Word: pull, count: 10
Word: pumpkin, count: 2
Word: punish, count: 1
Word: pupil, count: 1
Word: puppet, count: 3
Word: puppy, count: 2
Word: purchase, count: 1
Word: purge, count: 3
Word: purple, count: 2
Word: purpose, count: 2
Word: pursue, count: 2
Word: pursuit, count: 3
Word: put, count: 39
Word: puzzle, count: 2
Word: quake, count: 2
Word: quality, count: 1
Word: quantity, count: 5
Word: quarrel, count: 2
Word: quarry, count: 1
Word: quarter, count: 2
Word: queer, count: 1
Word: quest, count: 3
Word: question, count: 2
Word: questionnaire, count: 3
Word: queue, count: 2
Word: quiet, count: 2
Word: quilt, count: 1
Word: quit, count: 6
Word: quite, count: 5
Word: quiz, count: 3
Word: quote, count: 1
Word: race, count: 5
Word: rack, count: 4
Word: radiate, count: 2
Word: raft, count: 2
Word: rag, count: 3
Word: rage, count: 2
Word: raid, count: 2
Word: rail, count: 1
Word: railway, count: 1
Word: rainbow, count: 3
Word: raise, count: 2
Word: raisin, count: 2
Word: rally, count: 3
Word: ram, count: 1
Word: ramble, count: 3
Word: ramp, count: 2
Word: random, count: 3
Word: rang, count: 4
Word: range, count: 5
Word: rank, count: 2
Word: rape, count: 1
Word: rapid, count: 1
Word: rare, count: 2
Word: rash, count: 4
Word: raspberry, count: 3
Word: rate, count: 3
Word: rather, count: 1
Word: ratio, count: 2
Word: rationale, count: 1
Word: rattle, count: 3
Word: ravage, count: 4
Word: raw, count: 1
Word: razor, count: 4
Word: reach, count: 3
Word: read, count: 5
Word: real, count: 5
Word: realm, count: 1
Word: reap, count: 1
Word: rear, count: 2
Word: reason, count: 3
Word: rebel, count: 2
Word: rebound, count: 3
Word: recall, count: 2
Word: recede, count: 2
Word: receipt, count: 6
Word: recent, count: 2
Word: reception, count: 3
Word: recess, count: 4
Word: recipe, count: 2
Word: recipient, count: 2
Word: recite, count: 2
Word: reckless, count: 3
Word: reckon, count: 3
Word: recognize, count: 2
Word: recollection, count: 2
Word: reconcile, count: 1
Word: record, count: 2
Word: recount, count: 3
Word: recover, count: 2
Word: recreation, count: 3
Word: recruit, count: 6
Word: rectangle, count: 2
Word: recycle, count: 3
Word: redundant, count: 1
Word: reel, count: 3
Word: refer, count: 2
Word: refine, count: 5
Word: reflect, count: 1
Word: refrain, count: 4
Word: refrigerator, count: 2
Word: refuge, count: 3
Word: refugee, count: 3
Word: refund, count: 2
Word: refuse, count: 1
Word: regain, count: 3
Word: regard, count: 2
Word: regret, count: 2
Word: rehearse, count: 3
Word: reign, count: 2
Word: reinforce, count: 2
Word: reject, count: 2
Word: rejoice, count: 2
Word: relate, count: 2
Word: relative, count: 4
Word: release, count: 2
Word: relentless, count: 1
Word: relevant, count: 2
Word: relief, count: 2
Word: relieve, count: 2
Word: relish, count: 3
Word: reluctant, count: 4
Word: rely, count: 3
Word: remain, count: 2
Word: remainder, count: 1
Word: remark, count: 6
Word: remedy, count: 1
Word: reminiscent, count: 1
Word: remorse, count: 2
Word: remote, count: 3
Word: remove, count: 1
Word: render, count: 6
Word: renew, count: 3
Word: renovate, count: 1
Word: renown, count: 2
Word: rent, count: 2
Word: repair, count: 2
Word: repay, count: 2
Word: repeal, count: 3
Word: repel, count: 2
Word: replace, count: 6
Word: replicate, count: 2
Word: reply, count: 1
Word: represent, count: 1
Word: repress, count: 1
Word: reproduce, count: 3
Word: request, count: 2
Word: require, count: 1
Word: rescue, count: 1
Word: research, count: 3
Word: resemble, count: 3
Word: resent, count: 2
Word: reserve, count: 4
Word: reserved, count: 1
Word: reside, count: 2
Word: residue, count: 2
Word: resilient, count: 1
Word: resist, count: 1
Word: resolute, count: 2
Word: resolve, count: 4
Word: resort, count: 5
Word: respective, count: 1
Word: respond, count: 3
Word: response, count: 3
Word: responsible, count: 2
Word: rest, count: 7
Word: restrain, count: 1
Word: restrict, count: 1
Word: result, count: 3
Word: resume, count: 2
Word: resurrect, count: 3
Word: retail, count: 1
Word: retain, count: 1
Word: retaliate, count: 2
Word: retarded, count: 1
Word: retention, count: 2
Word: retire, count: 4
Word: retract, count: 3
Word: retreat, count: 2
Word: retrieve, count: 8
Word: retrospect, count: 5
Word: return, count: 5
Word: reveal, count: 2
Word: revenge, count: 4
Word: revenue, count: 1
Word: revere, count: 3
Word: reverse, count: 2
Word: review, count: 2
Word: revise, count: 2
Word: revive, count: 3
Word: revolve, count: 6
Word: rhyme, count: 3
Word: rib, count: 3
Word: ribbon, count: 5
Word: rice, count: 2
Word: ride, count: 2
Word: ridge, count: 1
Word: ridicule, count: 4
Word: ridiculous, count: 2
Word: right, count: 1
Word: righteous, count: 2
Word: rigid, count: 2
Word: rigorous, count: 2
Word: ring, count: 4
Word: rinse, count: 2
Word: riot, count: 4
Word: rip, count: 6
Word: ripe, count: 7
Word: ripple, count: 4
Word: rise, count: 2
Word: risen, count: 2
Word: rising, count: 2
Word: rite, count: 2
Word: rival, count: 3
Word: rivet, count: 2
Word: roadside, count: 1
Word: roadway, count: 1
Word: roam, count: 1
Word: roar, count: 1
Word: roast, count: 2
Word: rob, count: 2
Word: robe, count: 2
Word: robust, count: 1
Word: rock, count: 2
Word: rod, count: 2
Word: rodent, count: 4
Word: rogue, count: 3
Word: roll, count: 3
Word: roof, count: 2
Word: room, count: 4
Word: root, count: 5
Word: rope, count: 6
Word: rose, count: 2
Word: rot, count: 1
Word: rotate, count: 8
Word: rotten, count: 1
Word: rough, count: 5
Word: round, count: 8
Word: route, count: 2
Word: row, count: 13
Word: royal, count: 3
Word: rub, count: 1
Word: rubber, count: 2
Word: rubbish, count: 3
Word: rude, count: 1
Word: ruffle, count: 6
Word: rug, count: 3
Word: rugged, count: 1
Word: ruin, count: 2
Word: rule, count: 6
Word: ruler, count: 3
Word: rumble, count: 1
Word: rumor, count: 5
Word: rumour, count: 5
Word: run, count: 17
Word: runaway, count: 2
Word: rung, count: 4
Word: rupture, count: 1
Word: rural, count: 2
Word: rush, count: 3
Word: rust, count: 1
Word: rustle, count: 3
Word: rut, count: 2
Word: sack, count: 1
Word: sacred, count: 1
Word: sacrifice, count: 2
Word: saddle, count: 2
Word: safe, count: 1
Word: sail, count: 2
Word: saint, count: 3
Word: sake, count: 1
Word: salary, count: 6
Word: sale, count: 3
Word: saliva, count: 2
Word: salmon, count: 3
Word: salt, count: 2
Word: salvage, count: 1
Word: salvation, count: 2
Word: sample, count: 1
Word: sanctuary, count: 1
Word: sand, count: 4
Word: sane, count: 2
Word: sank, count: 4
Word: satellite, count: 4
Word: satisfy, count: 2
Word: saturated, count: 3
Word: saucer, count: 1
Word: sausage, count: 3
Word: savings, count: 5
Word: savior, count: 2
Word: savor, count: 2
Word: scaffold, count: 2
Word: scale, count: 5
Word: scales, count: 1
Word: scant, count: 4
Word: scar, count: 2
Word: scare, count: 1
Word: scarf, count: 3
Word: scarlet, count: 2
Word: scatter, count: 4
Word: scent, count: 1
Word: schedule, count: 2
Word: scheme, count: 2
Word: scholar, count: 3
Word: scholarship, count: 5
Word: science, count: 2
Word: scissors, count: 2
Word: scold, count: 3
Word: scoop, count: 2
Word: scope, count: 3
Word: score, count: 4
Word: scorn, count: 3
Word: scour, count: 2
Word: scout, count: 2
Word: scowl, count: 2
Word: scramble, count: 4
Word: scrambled, count: 2
Word: scrap, count: 2
Word: scrape, count: 6
Word: scream, count: 1
Word: screech, count: 1
Word: screenplay, count: 2
Word: screw, count: 7
Word: scribble, count: 1
Word: scrub, count: 3
Word: scurry, count: 4
Word: seal, count: 3
Word: seasoning, count: 2
Word: seat, count: 4
Word: secular, count: 4
Word: secure, count: 2
Word: sediment, count: 2
Word: seduce, count: 3
Word: see, count: 16
Word: seed, count: 2
Word: seek, count: 2
Word: seem, count: 2
Word: segregate, count: 1
Word: seize, count: 2
Word: seldom, count: 4
Word: select, count: 3
Word: selfish, count: 1
Word: sell, count: 3
Word: send, count: 5
Word: senior, count: 1
Word: sensation, count: 2
Word: sense, count: 4
Word: sensible, count: 5
Word: sensitive, count: 1
Word: sent, count: 8
Word: sentence, count: 2
Word: sentiment, count: 1
Word: separate, count: 3
Word: sequence, count: 1
Word: serene, count: 2
Word: series, count: 2
Word: sermon, count: 3
Word: serve, count: 6
Word: set, count: 32
Word: settle, count: 7
Word: sever, count: 2
Word: several, count: 3
Word: severe, count: 1
Word: sew, count: 3
Word: sewage, count: 1
Word: sex, count: 3
Word: shabby, count: 2
Word: shack, count: 1
Word: shade, count: 4
Word: shadow, count: 2
Word: shaft, count: 2
Word: shake, count: 7
Word: shaken, count: 4
Word: shallow, count: 3
Word: shape, count: 1
Word: share, count: 5
Word: shareholder, count: 2
Word: shark, count: 1
Word: sharp, count: 1
Word: shatter, count: 4
Word: shave, count: 3
Word: shed, count: 8
Word: sheer, count: 4
Word: sheet, count: 3
Word: shelf, count: 2
Word: shell, count: 1
Word: shelter, count: 2
Word: shelves, count: 2
Word: shepherd, count: 3
Word: shield, count: 2
Word: shift, count: 9
Word: shimmer, count: 2
Word: shine, count: 2
Word: shined, count: 2
Word: ship, count: 3
Word: shirt, count: 3
Word: shiver, count: 1
Word: shoe, count: 2
Word: shone, count: 2
Word: shook, count: 4
Word: shoot, count: 9
Word: shore, count: 2
Word: shortage, count: 2
Word: shot, count: 18
Word: shoulder, count: 3
Word: shout, count: 2
Word: shove, count: 2
Word: shovel, count: 1
Word: show, count: 3
Word: showcase, count: 2
Word: shower, count: 2
Word: shrank, count: 3
Word: shred, count: 1
Word: shrewd, count: 5
Word: shriek, count: 1
Word: shrimp, count: 2
Word: shrine, count: 3
Word: shrink, count: 3
Word: shroud, count: 1
Word: shrub, count: 1
Word: shrug, count: 2
Word: shrunk, count: 3
Word: shudder, count: 1
Word: shuffle, count: 3
Word: shun, count: 1
Word: shut, count: 6
Word: siblings, count: 3
Word: sick, count: 2
Word: sideline, count: 2
Word: sidewalk, count: 1
Word: sideways, count: 1
Word: siege, count: 2
Word: sift, count: 1
Word: sigh, count: 2
Word: sight, count: 1
Word: sign, count: 3
Word: signature, count: 3
Word: significant, count: 4
Word: signify, count: 2
Word: silent, count: 1
Word: silk, count: 1
Word: sill, count: 2
Word: silly, count: 2
Word: similar, count: 3
Word: simple, count: 3
Word: simulate, count: 1
Word: simultaneous, count: 3
Word: sin, count: 3
Word: since, count: 4
Word: sincere, count: 6
Word: single, count: 1
Word: singular, count: 3
Word: sinister, count: 4
Word: sink, count: 9
Word: sit, count: 5
Word: site, count: 3
Word: situate, count: 1
Word: skate, count: 1
Word: sketch, count: 2
Word: ski, count: 1
Word: skill, count: 2
Word: skillet, count: 2
Word: skim, count: 2
Word: skin, count: 1
Word: skinny, count: 4
Word: skip, count: 1
Word: skirt, count: 3
Word: skull, count: 5
Word: slack, count: 2
Word: slain, count: 1
Word: slant, count: 3
Word: slap, count: 2
Word: slash, count: 2
Word: slaughter, count: 4
Word: slave, count: 5
Word: slay, count: 1
Word: sleek, count: 5
Word: sleep, count: 3
Word: sleeve, count: 2
Word: slender, count: 4
Word: slew, count: 1
Word: slice, count: 3
Word: slick, count: 1
Word: slid, count: 2
Word: slide, count: 1
Word: slight, count: 1
Word: slim, count: 1
Word: slime, count: 2
Word: slip, count: 5
Word: slipper, count: 1
Word: slippery, count: 2
Word: slit, count: 1
Word: slope, count: 2
Word: sloppy, count: 3
Word: slow, count: 3
Word: slum, count: 3
Word: slump, count: 4
Word: slut, count: 5
Word: smack, count: 5
Word: smart, count: 2
Word: smash, count: 2
Word: smb, count: 22
Word: smear, count: 3
Word: smell, count: 4
Word: smirk, count: 5
Word: smooth, count: 2
Word: smother, count: 4
Word: smth, count: 3
Word: smudge, count: 2
Word: smuggle, count: 1
Word: snack, count: 1
Word: snag, count: 4
Word: snail, count: 3
Word: snake, count: 4
Word: snap, count: 3
Word: snapshot, count: 3
Word: snarl, count: 5
Word: snatch, count: 1
Word: sneak, count: 2
Word: sneakers, count: 2
Word: sneer, count: 2
Word: sneeze, count: 1
Word: sniff, count: 3
Word: snore, count: 1
Word: snort, count: 1
Word: snowball, count: 2
Word: snug, count: 1
Word: so, count: 3
Word: soak, count: 2
Word: soap, count: 2
Word: soar, count: 3
Word: sob, count: 1
Word: sober, count: 2
Word: socalled, count: 2
Word: soccer, count: 4
Word: society, count: 3
Word: sock, count: 3
Word: soften, count: 2
Word: software, count: 1
Word: soil, count: 1
Word: sole, count: 5
Word: solemn, count: 3
Word: solid, count: 3
Word: solitary, count: 1
Word: solution, count: 3
Word: solve, count: 4
Word: someday, count: 1
Word: soon, count: 4
Word: soot, count: 2
Word: soothe, count: 1
Word: sore, count: 7
Word: sorrow, count: 4
Word: sought, count: 4
Word: sound, count: 3
Word: sour, count: 2
Word: source, count: 3
Word: south, count: 6
Word: sovereign, count: 1
Word: sow, count: 1
Word: sowed, count: 1
Word: sown, count: 1
Word: space, count: 2
Word: spade, count: 3
Word: span, count: 2
Word: spare, count: 10
Word: spark, count: 1
Word: sparkle, count: 4
Word: sparse, count: 2
Word: spat, count: 6
Word: spawn, count: 1
Word: speak, count: 4
Word: spear, count: 2
Word: special, count: 2
Word: species, count: 3
Word: specific, count: 2
Word: specify, count: 2
Word: specimen, count: 7
Word: speck, count: 1
Word: spectacle, count: 3
Word: spectator, count: 1
Word: speculate, count: 1
Word: speed, count: 1
Word: spell, count: 9
Word: spend, count: 2
Word: spent, count: 4
Word: spice, count: 2
Word: spike, count: 3
Word: spin, count: 1
Word: spine, count: 1
Word: spirit, count: 2
Word: spit, count: 3
Word: spite, count: 5
Word: splash, count: 3
Word: splendid, count: 5
Word: splinter, count: 1
Word: split, count: 7
Word: spoil, count: 1
Word: spokesman, count: 2
Word: sponge, count: 1
Word: spot, count: 5
Word: spotlight, count: 1
Word: spouse, count: 2
Word: sprang, count: 4
Word: sprawl, count: 1
Word: spread, count: 3
Word: spring, count: 4
Word: sprinkle, count: 4
Word: sprout, count: 3
Word: sprung, count: 4
Word: spur, count: 4
Word: spy, count: 2
Word: squad, count: 2
Word: square, count: 5
Word: squash, count: 1
Word: squat, count: 2
Word: squeak, count: 1
Word: squeal, count: 2
Word: squeeze, count: 1
Word: squid, count: 1
Word: squint, count: 2
Word: squirm, count: 2
Word: squirrel, count: 3
Word: squirt, count: 3
Word: stab, count: 2
Word: stable, count: 4
Word: stack, count: 2
Word: staff, count: 3
Word: stage, count: 3
Word: stagger, count: 4
Word: stain, count: 2
Word: stairs, count: 1
Word: stake, count: 6
Word: stale, count: 2
Word: stalk, count: 4
Word: stall, count: 1
Word: stamp, count: 4
Word: stance, count: 2
Word: stand, count: 12
Word: standpoint, count: 3
Word: stank, count: 4
Word: staple, count: 2
Word: stare, count: 2
Word: stark, count: 2
Word: start, count: 3
Word: startle, count: 1
Word: starve, count: 2
Word: stash, count: 3
Word: state, count: 7
Word: stature, count: 2
Word: stay, count: 2
Word: steady, count: 1
Word: steal, count: 1
Word: stealth, count: 2
Word: steam, count: 1
Word: steel, count: 2
Word: steep, count: 2
Word: stellar, count: 2
Word: stem, count: 4
Word: step, count: 4
Word: stew, count: 2
Word: stick, count: 9
Word: stiff, count: 2
Word: stifle, count: 4
Word: still, count: 3
Word: sting, count: 2
Word: stink, count: 4
Word: stir, count: 5
Word: stitch, count: 1
Word: stock, count: 7
Word: stocking, count: 3
Word: stole, count: 1
Word: stolen, count: 1
Word: stomach, count: 3
Word: stomp, count: 2
Word: stool, count: 2
Word: stoop, count: 3
Word: stop, count: 2
Word: store, count: 7
Word: stout, count: 3
Word: stove, count: 2
Word: straight, count: 4
Word: straightforward, count: 1
Word: strain, count: 2
Word: strait, count: 2
Word: strand, count: 7
Word: strangle, count: 3
Word: strap, count: 3
Word: strawberry, count: 4
Word: stray, count: 5
Word: stream, count: 2
Word: strength, count: 1
Word: stress, count: 3
Word: stretch, count: 5
Word: strew, count: 4
Word: strewn, count: 8
Word: strict, count: 1
Word: strike, count: 7
Word: string, count: 2
Word: stringent, count: 2
Word: strip, count: 4
Word: stripe, count: 3
Word: strive, count: 2
Word: striven, count: 2
Word: stroll, count: 6
Word: strove, count: 2
Word: struck, count: 6
Word: struggle, count: 1
Word: stubborn, count: 1
Word: stuck, count: 4
Word: stud, count: 2
Word: stuffy, count: 4
Word: stumble, count: 1
Word: stump, count: 4
Word: stung, count: 4
Word: stunk, count: 4
Word: stunt, count: 5
Word: stupid, count: 2
Word: sturdy, count: 3
Word: subdue, count: 2
Word: subject, count: 8
Word: sublime, count: 1
Word: submit, count: 4
Word: subordinate, count: 2
Word: subside, count: 1
Word: subsidiary, count: 2
Word: subsist, count: 1
Word: substantial, count: 2
Word: substantive, count: 1
Word: subtitle, count: 3
Word: subtle, count: 4
Word: subtract, count: 4
Word: suburb, count: 1
Word: succeed, count: 1
Word: success, count: 2
Word: succession, count: 1
Word: successor, count: 5
Word: succumb, count: 2
Word: suck, count: 2
Word: sudden, count: 3
Word: sue, count: 4
Word: suffer, count: 1
Word: suffice, count: 1
Word: sufficient, count: 1
Word: suffocate, count: 2
Word: suggest, count: 2
Word: suit, count: 4
Word: suitcase, count: 6
Word: suite, count: 2
Word: sulfur, count: 2
Word: sulphur, count: 2
Word: sum, count: 2
Word: summary, count: 5
Word: summon, count: 3
Word: sunk, count: 4
Word: sunset, count: 5
Word: superficial, count: 2
Word: superintendent, count: 3
Word: superior, count: 1
Word: supervise, count: 2
Word: supplement, count: 2
Word: supply, count: 6
Word: support, count: 1
Word: suppose, count: 4
Word: supreme, count: 1
Word: sure, count: 7
Word: surf, count: 1
Word: surface, count: 5
Word: surge, count: 3
Word: surgery, count: 1
Word: surpass, count: 2
Word: surplus, count: 3
Word: surprise, count: 2
Word: surrender, count: 2
Word: surveillance, count: 4
Word: survey, count: 3
Word: susceptible, count: 1
Word: suspect, count: 1
Word: suspicious, count: 3
Word: swallow, count: 3
Word: swamp, count: 1
Word: swan, count: 1
Word: swap, count: 5
Word: swarm, count: 3
Word: sway, count: 3
Word: swear, count: 2
Word: sweep, count: 3
Word: sweetheart, count: 3
Word: swell, count: 3
Word: swelled, count: 3
Word: swept, count: 6
Word: swift, count: 1
Word: swing, count: 2
Word: swirl, count: 2
Word: switch, count: 2
Word: swollen, count: 3
Word: swoop, count: 1
Word: sword, count: 2
Word: swung, count: 4
Word: syllable, count: 3
Word: symbol, count: 2
Word: sympathy, count: 5
Word: syringe, count: 3
Word: tablet, count: 4
Word: tack, count: 4
Word: tackle, count: 3
Word: tag, count: 1
Word: tail, count: 3
Word: tailor, count: 2
Word: taint, count: 1
Word: take, count: 35
Word: talk, count: 5
Word: tall, count: 2
Word: tame, count: 1
Word: tan, count: 4
Word: tangle, count: 2
Word: tank, count: 1
Word: tap, count: 4
Word: tape, count: 1
Word: tar, count: 2
Word: target, count: 2
Word: tart, count: 1
Word: task, count: 4
Word: taste, count: 2
Word: taunt, count: 3
Word: tax, count: 2
Word: team, count: 3
Word: tear, count: 6
Word: tedious, count: 2
Word: teenage, count: 2
Word: teeth, count: 2
Word: tell, count: 9
Word: temper, count: 1
Word: temple, count: 5
Word: temporary, count: 2
Word: tempt, count: 3
Word: tenant, count: 5
Word: tend, count: 3
Word: tender, count: 3
Word: tense, count: 3
Word: tent, count: 2
Word: tentative, count: 1
Word: term, count: 6
Word: terminate, count: 3
Word: terms, count: 6
Word: terrain, count: 4
Word: terrible, count: 1
Word: terrify, count: 4
Word: terror, count: 1
Word: testify, count: 2
Word: testimony, count: 1
Word: text, count: 3
Word: thank, count: 4
Word: that, count: 1
Word: thaw, count: 5
Word: the, count: 4
Word: theater, count: 1
Word: theatre, count: 1
Word: theft, count: 2
Word: theme, count: 3
Word: then, count: 3
Word: thereafter, count: 2
Word: thereby, count: 4
Word: therefore, count: 5
Word: thermal, count: 2
Word: thick, count: 2
Word: thin, count: 1
Word: think, count: 1
Word: thorn, count: 2
Word: though, count: 7
Word: thought, count: 2
Word: thread, count: 3
Word: threat, count: 3
Word: threshold, count: 2
Word: thrift, count: 1
Word: thrill, count: 3
Word: throng, count: 4
Word: through, count: 19
Word: throw, count: 4
Word: thrust, count: 1
Word: thud, count: 2
Word: thumb, count: 1
Word: thump, count: 2
Word: thunder, count: 3
Word: thus, count: 4
Word: thwart, count: 2
Word: tick, count: 2
Word: ticket, count: 3
Word: tickle, count: 1
Word: tidy, count: 1
Word: tie, count: 4
Word: tied, count: 1
Word: tier, count: 1
Word: tight, count: 3
Word: tile, count: 4
Word: tilt, count: 4
Word: timber, count: 2
Word: timely, count: 1
Word: timetable, count: 4
Word: timid, count: 2
Word: tin, count: 2
Word: tinker, count: 3
Word: tint, count: 1
Word: tiny, count: 3
Word: tip, count: 6
Word: tips, count: 1
Word: tired, count: 1
Word: tissue, count: 2
Word: title, count: 4
Word: to, count: 49
Word: toddler, count: 1
Word: toe, count: 1
Word: together, count: 12
Word: toil, count: 1
Word: token, count: 2
Word: tolerate, count: 3
Word: toll, count: 2
Word: tomb, count: 2
Word: tongue, count: 2
Word: tool, count: 1
Word: tooth, count: 2
Word: topic, count: 1
Word: topple, count: 3
Word: tops, count: 1
Word: torch, count: 1
Word: tore, count: 4
Word: torment, count: 2
Word: torn, count: 4
Word: torture, count: 3
Word: toss, count: 3
Word: total, count: 2
Word: touch, count: 5
Word: tough, count: 3
Word: tournament, count: 5
Word: tout, count: 2
Word: toward, count: 1
Word: towards, count: 1
Word: towel, count: 3
Word: tower, count: 1
Word: toy, count: 4
Word: track, count: 5
Word: trade, count: 1
Word: traffic, count: 3
Word: trail, count: 2
Word: train, count: 6
Word: traitor, count: 4
Word: tram, count: 3
Word: tramp, count: 1
Word: tranquil, count: 1
Word: transcend, count: 6
Word: transcript, count: 2
Word: transfer, count: 3
Word: transition, count: 4
Word: transparent, count: 3
Word: trash, count: 1
Word: treachery, count: 3
Word: tread, count: 1
Word: treasure, count: 1
Word: treat, count: 2
Word: treaty, count: 1
Word: tremble, count: 2
Word: tremendous, count: 1
Word: trench, count: 2
Word: triangle, count: 2
Word: tribute, count: 2
Word: trick, count: 3
Word: trickle, count: 1
Word: trigger, count: 3
Word: trim, count: 2
Word: trip, count: 2
Word: triple, count: 3
